index,event,NClus,foundZ,trueZ,centrality
643,643,1786,17,17.6945
644,644,2239,-4,-4.391
647,647,168,-4,-4.19634
648,648,4252,2.2,2.04002
650,650,5163,-24.8,-25.846
653,653,432,-10.8,-12.2246
655,655,3724,-18.4,-19.1524
657,657,2085,6.8,7.18563
663,663,517,3,3.73953
668,668,9,0,-16.6825
669,669,2868,3.4,3.71111
670,670,4,-16.8,-18.0953
671,671,2413,-27.2,-29.0513
672,672,539,1,1.09
673,673,4782,-23.2,-24.5548
675,675,123,-27.2,-29.7513
676,676,6900,-12.8,-13.3345
677,677,257,8.8,8.83813
681,681,574,-7.8,-9.19871
682,682,513,-5,-5.34312
683,683,320,-17,-17.5619
686,686,0,0,-5.10301
689,689,4940,-14.6,-15.4437
692,692,1680,-1.4,-2.21827
694,694,1620,-14.4,-15.3159
695,695,2348,-25.2,-26.956
698,698,3067,-2.6,-2.86546
699,699,429,-6.6,-7.26615
702,702,102,-8.2,-7.27754
703,703,1054,5,5.40964
704,704,2223,-28.4,-30.3154
705,705,0,0,6.61117
706,706,1462,7.8,8.13917
708,708,2914,11,11.8973
710,710,2225,-1,-1.74048
712,712,5977,-14.6,-15.4689
714,714,8,-12,-13.2726
715,715,71,6.6,5.22223
716,716,1122,-1,-1.03061
718,718,738,2.4,2.48824
719,719,2449,8.4,9.18802
720,720,32,-1.6,-4.08929
721,721,37,-0.2,-1.44822
722,722,603,-9.2,-9.5866
723,723,629,-2.4,-2.24465
724,724,1888,4,4.12854
726,726,781,-10.2,-10.4076
730,730,2044,-20.8,-21.807
731,731,1336,3.6,4.02112
732,732,1114,-5.6,-6.36378
733,733,1763,-6.8,-7.25834
734,734,5835,-1,-1.0922
735,735,76,1,0.0433308
736,736,1983,-16.4,-17.5387
737,737,319,5.4,5.74551
738,738,90,-10.8,-11.3237
740,740,356,2,1.95957
741,741,1546,6.6,6.68952
742,742,2442,-1,-1.47848
743,743,825,4.4,4.9665
744,744,6811,-10.4,-10.4174
745,745,0,0,17.4963
747,747,1665,-1.6,-2.26138
748,748,0,0,-4.91348
749,749,1552,2.8,2.57612
750,750,3667,-11.4,-11.6393
753,753,418,-11.2,-11.0899
754,754,3738,-5,-5.20015
755,755,27,10,14.7354
756,756,126,15.4,15.2431
757,757,782,-3.8,-4.26901
758,758,0,0,9.22089
759,759,246,-0.8,-0.673484
763,763,70,-14.6,-17.4776
764,764,44,-3.8,-4.4778
765,765,221,3,2.79136
767,767,6466,-2.2,-1.9132
769,769,893,-15.8,-17.1067
770,770,7,0,7.08289
771,771,283,-21.4,-22.8923
773,773,2574,-1,-1.69484
775,775,139,-5.4,-8.13628
776,776,2796,-19.8,-21.0901
781,781,6239,-2.8,-2.73116
786,786,213,-18,-18.8034
787,787,3261,-5,-4.78424
788,788,1495,-4,-4.05346
789,789,2430,-5.2,-4.78302
790,790,4000,-1,-0.9609
793,793,48,17,14.7295
795,795,2686,-2.6,-3.18643
799,799,2020,-2.8,-2.87681
800,800,778,-23.4,-25.6504
802,802,754,5.8,5.89822
803,803,562,-6.8,-7.02431
804,804,417,6.8,6.99797
806,806,1976,-8.8,-10.0358
809,809,949,-2.2,-3.15403
813,813,2932,-35.2,-36.5708
815,815,4769,-10.2,-10.6435
818,818,796,-13,-14.003
819,819,7072,-0.6,-0.460063
820,820,365,-15.8,-16.318
821,821,30,10.8,-8.11422
822,822,117,-40.4,3.92848
823,823,362,-20.6,-21.4833
825,825,1724,-5.6,-5.91652
828,828,3056,-10.2,-10.7576
829,829,132,7.6,8.1998
830,830,298,-7.8,-7.83138
831,831,2,0,-6.58819
833,833,5768,12.8,13.3981
834,834,139,-2.2,-1.99009
836,836,229,22.8,23.6675
838,838,21,0,-16.591
840,840,5027,-18.6,-19.1739
843,843,156,-5.4,-6.65018
844,844,4,2.8,8.53591
845,845,3004,-0.6,-0.657702
847,847,249,2.2,1.76565
848,848,75,-12.4,-14.0081
851,851,4617,-12.8,-13.0858
853,853,28,-2.6,-5.27491
855,855,8,4.6,8.58752
859,859,3,0,-22.8335
860,860,1930,5.4,5.73542
861,861,2017,-14,-14.8559
862,862,69,3,2.23391
867,867,1908,1.08247e-15,0.44223
868,868,2507,-7,-7.60739
869,869,92,-30.6,-32.4826
870,870,2678,9.8,10.5821
871,871,2694,-11.6,-12.2246
872,872,1205,-8.2,-9.17708
873,873,6149,15.4,17.2079
877,877,294,-3.2,-3.81987
883,883,110,12.2,7.07055
884,884,5845,9.6,10.5442
885,885,6875,-6.8,-6.77797
886,886,505,-8.4,-9.24144
888,888,530,-10.4,-10.8379
889,889,750,0.4,-0.40406
890,890,1321,-1.8,-2.14909
893,893,412,-12.2,-13.1567
894,894,70,1.08247e-15,-0.414486
895,895,3130,-2.2,-2.3582
896,896,18,8.6,1.67182
899,899,1574,-1.4,-2.01021
901,901,1429,2.4,2.70992
906,906,245,-6.2,-5.87266
908,908,128,-6.2,-6.1107
913,913,3945,1.08247e-15,-0.57351
915,915,5926,-11.6,-12.0272
916,916,587,7.2,7.2756
917,917,550,-0.8,-0.742808
918,918,4652,-3.6,-3.27745
919,919,2283,-3.4,-3.9347
920,920,575,12,12.7553
921,921,4740,-9.8,-10.123
923,923,286,-25.4,-26.0921
924,924,100,-12.8,-13.5593
925,925,5,0,-1.93132
