index,event,NClus,foundZ,MBDZ,calculated_centrality,MBD_charge_sum
22165,2165,80,-0.6,-3.4389,0.749635,57.2356
22167,2167,478,-4.8,-5.11737,0.538274,222.886
22168,2168,1366,-11.2,-11.5619,0.393926,429.412
22171,2171,1112,1.6,1.54522,0.407955,406.514
22173,2173,292,-9,-9.98553,0.749635,59.7644
22175,2175,62,-6.8,-7.70569,0.831945,28.8307
22176,2176,530,-4.2,-4.86658,0.530601,229.703
22177,2177,1169,-14.6,-16.2556,0.459511,322.385
22178,2178,2652,2.8,3.00288,0.282981,651.88
22184,2184,193,-18,-19.4559,0.658432,108.349
22186,2186,1210,-25,-26.5335,0.427184,373.322
22189,2189,1062,-15.4,-12.097,0.541805,217.409
22190,2190,131,-18.6,-15.2545,0.91021,13.6721
22191,2191,5163,-8,-8.13816,0.0774305,1289.54
22192,2192,67,-4,-3.09721,0.935539,10.4042
22193,2193,112,-4.2,-5.1065,0.768126,51.8302
22194,2194,416,7.6,6.81185,0.549285,208.315
22196,2196,3502,-12.8,-13.2288,0.16974,955.01
22198,2198,713,1.08247e-15,0.127845,0.559654,197.869
22199,2199,4262,-5.4,-5.79679,0.164058,975.547
22200,2200,1266,-17.6,-18.7734,0.369143,471.451
22202,2202,28,2.4,3.11025,0.91021,15.8501
22203,2203,294,16.6,17.2921,0.591323,163.778
22207,2207,2695,-17.4,-18.7735,0.226786,791.578
22208,2208,13,1,3.71627,0.817226,35.7095
22210,2210,56,0.8,-0.810881,0.91021,14.0066
22211,2211,0,0,-18.5724,1,3.32697
22212,2212,633,1.4,0.817958,0.496942,270.896
22215,2215,588,2.4,2.52582,0.600103,157.914
22216,2216,0,0,-20.9863,1,1.1962
22217,2217,405,-14.6,-15.4297,0.664098,106.315
22218,2218,51,-7.8,-9.15827,0.888188,17.8902
22219,2219,0,0,17.9997,1,2.06114
22220,2220,113,4,5.59373,0.831945,30.4857
22222,2222,5213,-13.2,-14.1013,0.100368,1198.78
22224,2224,5104,0.4,0.646015,0.0477039,1423.71
22225,2225,92,-10,-13.0175,0.831945,28.9609
22229,2229,1506,5.8,6.26073,0.401037,418.417
22230,2230,1447,-7.4,-8.35601,0.382225,447.135
22232,2232,1361,0.2,-0.0293329,0.338149,532.608
22234,2234,3363,-10.6,-11.0487,0.234426,773.207
22242,2242,620,-18.4,-18.7032,0.456975,323.698
22243,2243,700,-5,-5.67024,0.55288,204.826
22245,2245,1,0,-5.62583,0.935539,9.38928
22246,2246,107,-3,-4.23398,0.866583,23.899
22248,2248,5197,-10,-10.5513,0.0692766,1328.6
22250,2250,1707,3.6,2.85112,0.340428,530.867
22251,2251,375,-13.6,-14.9504,0.658432,111.225
22252,2252,1818,1.6,1.75793,0.311279,588.63
22253,2253,3625,5.8,6.23981,0.155118,1003.34
22254,2254,3618,18.6,19.3868,0.105857,1180.09
22257,2257,326,-14.6,-15.5561,0.530601,230.933
22259,2259,121,-8,-9.3446,0.715478,72.5788
22268,2268,3370,-8.6,-9.2049,0.143401,1044.7
22269,2269,171,-3.4,-2.74706,0.768126,50.5636
22273,2273,1428,0.8,0.869313,0.427184,373.625
22274,2274,94,-18.6,-20.4866,0.758286,55.6581
22276,2276,286,-21.2,-21.5837,0.687036,90.9718
22277,2277,3344,11.2,11.6696,0.140222,1055.45
22281,2281,329,-6,-6.17369,0.622622,137.879
22284,2284,538,6,6.55098,0.636956,126.747
22288,2288,6742,-5.8,-5.4519,0.0136274,1596.96
22290,2290,192,-7.8,-9.48135,0.749635,57.5728
22297,2297,2242,-5.4,-6.14885,0.305469,600.341
22298,2298,24,-0.2,0.86235,0.866583,20.7368
22300,2300,2743,-12.8,-13.8025,0.177638,931.766
22301,2301,215,-10.8,-9.81828,0.715478,73.8869
22302,2302,193,-4.2,-4.6914,0.675591,99.3241
22304,2304,5258,-3.6,-3.68133,0.0765477,1294.44
22306,2306,3695,0.6,0.173472,0.129725,1091.09
22307,2307,1538,-4.2,-4.52993,0.398693,423.018
22308,2308,511,-2.2,-2.20253,0.475899,298.962
22311,2311,2450,-13,-13.6752,0.336046,536.433
22312,2312,1910,-4.6,-4.73238,0.379705,451.286
22313,2313,5614,2.2,2.63319,0.0893244,1244.41
22314,2314,1920,-5.4,-5.77413,0.313045,586.771
22315,2315,2495,21.4,21.9598,0.222099,803.787
22317,2317,6064,-10.4,-10.5481,0.0297106,1507.84
22319,2319,1190,-10.4,-10.3708,0.377843,456.665
22322,2322,1406,4.4,4.09966,0.410732,401.493
22324,2324,212,-3,-3.12528,0.701,83.0171
22325,2325,2721,-1,-1.14148,0.218167,814.732
22326,2326,1427,4.4,4.45698,0.377843,456.08
22327,2327,131,-9,-9.55748,0.817226,32.4231
22328,2328,391,-1.4,-1.17593,0.62747,133.74
22329,2329,2759,-8.4,-9.05394,0.206722,847.012
22331,2331,38,-6.2,-5.20877,0.817226,33.0135
22333,2333,252,-3.2,-4.71195,0.803246,37.3391
22334,2334,269,-5.4,-5.88539,0.694275,86.2939
22336,2336,7083,10,10.6988,0.00515241,1684.25
22337,2337,5198,5.6,5.85331,0.0432738,1442.22
22338,2338,0,0,-9.28453,1,2.555
22340,2340,193,-10.6,-11.8457,0.740389,62.6171
22344,2344,1265,5,4.92055,0.40566,409.634
22345,2345,663,-3.6,-4.62068,0.647181,116.99
22346,2346,3239,-12,-12.5355,0.225197,797.12
22347,2347,910,0.8,0.446375,0.487697,281.078
22348,2348,5804,-4.6,-4.43238,0.0456172,1432.15
22349,2349,6284,1.08247e-15,0.749048,0.0115247,1615.21
22350,2350,72,4.4,5.22834,0.965137,6.19254
22351,2351,3886,-30.2,-31.6784,0.129725,1090.65
22352,2352,1323,9.6,9.72462,0.407955,405.905
22353,2353,5,1.08247e-15,-1.15226,0.965137,7.31316
22354,2354,350,-0.4,0.00828408,0.636956,124.627
22356,2356,2342,13.4,13.8838,0.303703,603.434
22357,2357,2170,-5.6,-6.0269,0.266336,694.022
22359,2359,2948,-5.2,-5.51792,0.268134,689.761
22361,2361,1211,-2.8,-3.06525,0.420025,385.285
22362,2362,527,-1.4,-2.61488,0.583073,174.984
22364,2364,6569,13.4,14.567,0.00296945,1717.21
22367,2367,7,0,1.00128,1,2.0843
22370,2370,2253,-3.8,-4.23588,0.266336,693.516
22371,2371,2,0,-13.5679,1,1.65326
22376,2376,0,0,-1.35242,0.965137,4.12035
22377,2377,1134,-14,-14.6032,0.429271,369.123
22380,2380,76,-11.2,-11.9915,0.848012,26.8105
22381,2381,757,-19.8,-21.3468,0.545641,215.26
22384,2384,2941,-4.4,-4.86461,0.240686,756.126
22385,2385,4488,-5.4,-6.07555,0.100368,1198.68
22387,2387,1823,1.4,1.69195,0.324345,561.588
22389,2389,510,6.4,6.20402,0.591323,164.954
22390,2390,5243,-7.2,-7.25368,0.0874464,1251.23
22393,2393,478,-5.2,-5.66831,0.613602,147.135
22394,2394,30,-11.8,-11.4731,0.888188,17.1015
22396,2396,1033,-8.6,-10.509,0.431598,366.185
22397,2397,2635,-0.4,-0.907624,0.245213,745.784
22398,2398,65,4.2,5.78179,0.831945,28.9746
22399,2399,2217,-8.6,-9.64846,0.28648,646.119
22400,2400,75,-9.8,-10.4432,0.91021,13.186
22402,2402,2225,-8.8,-9.24959,0.346463,517.46
22406,2406,25,10.6,10.4458,0.965137,7.47355
22407,2407,279,-12,-12.569,0.62747,132.803
22408,2408,3,0,0.0210265,1,3.87956
22409,2409,893,-9.8,-10.2434,0.493523,271.597
22410,2410,1,0,0.917568,1,3.21901
22411,2411,2210,12,12.7158,0.338149,534.171
22414,2414,111,-5.4,-4.61896,0.758286,53.5451
22415,2415,11,0,-2.63912,0.866583,20.1873
22416,2416,83,-11.2,-7.96222,0.817226,33.8348
22420,2420,505,3.6,4.34114,0.559654,199.546
22421,2421,2824,-1,-0.687106,0.198071,873.564
22422,2422,327,14.6,15.8836,0.740389,63.865
22424,2424,2379,1,1.36493,0.215342,824.987
22429,2429,416,-7.4,-7.33433,0.675591,95.896
22431,2431,2759,1.2,1.50968,0.258327,712.552
22432,2432,377,4.2,3.28742,0.604501,152.048
22434,2434,3998,0.6,1.00797,0.145616,1035.49
22436,2436,3622,-19.2,-20.1404,0.164058,977.412
22437,2437,438,-7.4,-7.91669,0.632606,127.873
22439,2439,920,-18,-19.5644,0.459511,322.634
22441,2441,1215,2,1.91548,0.448901,335.718
22442,2442,5032,-9,-9.46676,0.0802234,1281.24
22444,2444,145,1.4,1.60213,0.817226,32.1241
22445,2445,5745,-10.8,-11.2743,0.0884898,1245.51
